BO;Attribute;ARM Element;Source;Rules;Reference path
;BreakdownElementVersion to Descriptor (as description);PATH;;;"Breakdown_element_version <=
Product_version
/description_AS_Descriptor(Product_version)/"
;BreakdownElementVersion to DescriptorSet (as description);PATH;;;"Breakdown_element_version <=
Product_version
/description_AS_DescriptorSet(Product_version)/"
;BreakdownElementVersion to LocalizedString (as description);PATH;;;"Breakdown_element_version <=
Product_version
/description_AS_LocalizedString(Product_version)/"
;BreakdownElementVersion to TranslatedStringSet (as description);PATH;;;"Breakdown_element_version <=
Product_version
/description_AS_TranslatedStringSet(Product_version)/"
;BreakdownElementVersion to Identifier (as id);PATH;;;"Breakdown_element_version <=
Product_version
/id_AS_Identifier(Product_version)/"
;BreakdownElementVersion to IdentifierSet (as id);PATH;;;"Breakdown_element_version <=
Product_version
/id_AS_IdentifierSet(Product_version)/"
;BreakdownElementVersion to IdentifierString (as id);Product_version.id;442;;"Breakdown_element_version <=
Product_version
Product_version.id"
;BreakdownElementVersion to ExternalItem (as sameAs);PATH;;;"Breakdown_element_version <=
Product_version
/sameAs_AS_ExternalItem(Product_version)/"
;BreakdownElementVersion to ExternalOwlObject (as sameAs);PATH;;;"Breakdown_element_version <=
Product_version
/sameAs_AS_ExternalOWLObject(Product_version)/"
;BreakdownElementVersion to Proxy (as sameAs);PATH;;;"Breakdown_element_version <=
Product_version
/sameAs_AS_Proxy(Product_version)/"
;BreakdownElementVersion to ProxyString (as sameAs);PATH;;;"Breakdown_element_version <=
Product_version
/sameAs_AS_ProxyString(Product_version)/"
;BreakdownElementVersion to BreakdownElementView (as views);PATH;;;"Breakdown_element_version <- 
Breakdown_element_definition.defined_version
Breakdown_element_definition"
BreakdownElementVersionRelationship;;Product_version_relationship;442;;"Product_version_relationship
{Product_version_relationship.relation_type = 'breakdown element version relationship'}"
;BreakdownElementVersionRelationship to Classification (as classifiedAs);PATH;;;"Product_version_relationship
/classifiedAs_AS_Classification(Product_version_relationship)/"
;BreakdownElementVersionRelationship to CharacterString (as description);Product_version_relationship.description;442;;
;BreakdownElementVersionRelationship to Descriptor (as description);PATH;;;"Product_version_relationship
/description_AS_Descriptor(Product_version_relationship)/"
;BreakdownElementVersionRelationship to DescriptorSet (as description);PATH;;;"Product_version_relationship
/description_AS_DescriptorSet(Product_version_relationship)/"
;BreakdownElementVersionRelationship to LocalizedString (as description);PATH;;;"Product_version_relationship
/description_AS_LocalizedString(Product_version_relationship)/"
;BreakdownElementVersionRelationship to TranslatedStringSet (as description);PATH;;;"Product_version_relationship
/description_AS_TranslatedStringSet(Product_version_relationship)/"
;BreakdownElementVersionRelationship to Identifier (as id);PATH;;;"Product_version_relationship
/id_AS_Identifier(Product_version_relationship)/"
;BreakdownElementVersionRelationship to IdentifierSet (as id);PATH;;;"Product_version_relationship
/id_AS_IdentifierSet(Product_version_relationship)/"
;BreakdownElementVersionRelationship to IdentifierString (as id);PATH;;;"Product_version_relationship
/id_AS_Identifier(Product_version_relationship)/"
;BreakdownElementVersionRelationship to BreakdownElementVersion (as related);PATH;;;"Product_version_relationship
Product_version_relationship.related_version -> 
Breakdown_element_version"
;BreakdownElementVersionRelationship to BreakdownElementVersion (as relating);PATH;;;"Product_version_relationship
Product_version_relationship.relating_version -> 
Breakdown_element_version"
;BreakdownElementVersionRelationship to Class (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_Class(Product_version_relationship, 'relation type')"
;BreakdownElementVersionRelationship to ClassString (as relationType);Product_version_relationship.relation_type;442;;
;BreakdownElementVersionRelationship to ExternalClass (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_ExternalClass(Product_version_relationship, 'relation type')"
;BreakdownElementVersionRelationship to ExternalOwlClass (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_ExternalOwlClass(Product_version_relationship, 'relation type')"
BreakdownElementView;;Breakdown_element_definition;442;;"Breakdown_element_definition <=
Product_view_definition"
;BreakdownElementView to ViewContext (as additionalContexts);PATH;;;"Requirement_view_definition <=
Product_view_definition
Product_view_definition.additional_contexts[i] ->
/MAPPING_OF(ViewContext)/"
;BreakdownElementView to Classification (as classifiedAs);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/classifiedAs_AS_Classification(Product_view_definition)/"
;BreakdownElementView to GeometricModel (as definingGeometry);PATH;;;"Breakdown_element_definition <=
Product_view_definition
shapeable_item = Product_view_definition
shapeable_item <-
Item_shape =>
Associated_item_shape <-
Shape_description_association
Shape_description_association.shape_model ->
Geometric_model"
